gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT02/1932682,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932682?gameHash=12860a4a6f473686,LCS,2021,Summer,0,2021-06-04 22:02:02,1,11.11,100,Blue,team,,Team Liquid,,Varus,Lucian,Gwen,Leona,Nautilus,2670,0,17,17,46,17,17,2.0,0.0,0.0,0.0,0.0,,,,0.382,0.764,1.0,1.0,6.0,1.0,4.0,0.0,1.0,0.0,0.0,,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,11.0,0.0,0.0,0.0,3.0,124202,2791.0562,,3761.7303,4228.1124,136,3.0562,65,1.4607,52,318.0,7.1461,75106,46494,1044.809,,70255.0,-0.0849773,,1152.0,249,188,10,31.4831,14805.0,18955.0,335.0,14543.0,18584.0,325.0,262.0,371.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,23734.0,30345.0,532.0,22755.0,30173.0,526.0,979.0,172.0,6.0,1.0,2.0,1.0,1.0,0.0,1.0
ESPORTSTMNT02/1932682,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932682?gameHash=12860a4a6f473686,LCS,2021,Summer,0,2021-06-04 22:02:02,1,11.11,200,Red,team,,TSM,,Senna,Renekton,Udyr,Xin Zhao,Orianna,2670,1,17,17,44,17,17,4.0,0.0,0.0,0.0,1.0,,,,0.382,0.764,0.0,6.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,11.0,4.0,1.0,1.0,3.0,0.0,133903,3009.0562,,3708.809,4296.2921,148,3.3258,62,1.3933,70,366.0,8.2247,82751,54139,1216.6067,,76490.0,0.0849773,,1025.0,316,203,27,30.1348,14543.0,18584.0,325.0,14805.0,18955.0,335.0,-262.0,-371.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,22755.0,30173.0,526.0,23734.0,30345.0,532.0,-979.0,-172.0,-6.0,1.0,0.0,1.0,1.0,2.0,1.0
ESPORTSTMNT02/1932708,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932708?gameHash=6322e2034bef94d3,LCS,2021,Summer,0,2021-06-04 23:08:38,1,11.11,1,Blue,top,Impact,Evil Geniuses,Sett,Kalista,Thresh,Gwen,Gangplank,Syndra,2019,0,1,2,9,11,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3269,0.951,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8251,245.2006,0.122386,730.104,797.5334,15,0.4458,8,0.2377,5,41.0,1.2184,10256,5862,174.2051,0.175702,10415.0,,198.0,193.0,5,0,0,5.8841,3235.0,4132.0,67.0,3098.0,4210.0,64.0,137.0,-78.0,3.0,0.0,5.0,0.0,1.0,1.0,0.0,4681.0,6226.0,100.0,4472.0,6344.0,99.0,209.0,-118.0,1.0,0.0,7.0,0.0,1.0,1.0,1.0
ESPORTSTMNT02/1932708,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932708?gameHash=6322e2034bef94d3,LCS,2021,Summer,0,2021-06-04 23:08:38,1,11.11,2,Blue,jng,Svenskeren,Evil Geniuses,Rumble,Kalista,Thresh,Gwen,Gangplank,Syndra,2019,0,1,5,6,11,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3269,0.951,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,17994,534.74,0.266902,707.4591,604.636,10,0.2972,6,0.1783,7,33.0,0.9807,10055,5661,168.2318,0.169677,9075.0,,176.0,17.0,159,92,22,5.2303,3558.0,3265.0,60.0,3794.0,3300.0,58.0,-236.0,-35.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,5276.0,5291.0,95.0,5255.0,5409.0,92.0,21.0,-118.0,3.0,1.0,5.0,2.0,2.0,4.0,4.0
ESPORTSTMNT02/1932708,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932708?gameHash=6322e2034bef94d3,LCS,2021,Summer,0,2021-06-04 23:08:38,1,11.11,3,Blue,mid,Jiizuke,Evil Geniuses,Tristana,Kalista,Thresh,Gwen,Gangplank,Syndra,2019,0,4,4,3,11,21,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3269,0.951,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23182,688.9153,0.343855,610.4606,356.4933,16,0.4755,14,0.416,7,55.0,1.6345,15227,10833,321.9316,0.324708,15175.0,,316.0,269.0,47,39,5,9.3908,4671.0,4500.0,85.0,2993.0,4313.0,56.0,1678.0,187.0,29.0,1.0,2.0,1.0,1.0,1.0,0.0,7394.0,7186.0,136.0,4500.0,6745.0,102.0,2894.0,441.0,34.0,3.0,2.0,1.0,1.0,1.0,0.0
ESPORTSTMNT02/1932708,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932708?gameHash=6322e2034bef94d3,LCS,2021,Summer,0,2021-06-04 23:08:38,1,11.11,4,Blue,bot,Danny,Evil Geniuses,Kai'Sa,Kalista,Thresh,Gwen,Gangplank,Syndra,2019,0,4,6,3,11,21,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3269,0.951,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,12352,367.0728,0.18321500000000002,466.3596,236.7608,33,0.9807,14,0.416,4,70.0,2.0802,12741,8347,248.0535,0.25019,12650.0,,264.0,252.0,12,12,0,7.8455,3778.0,3317.0,72.0,4117.0,3111.0,75.0,-339.0,206.0,-3.0,2.0,2.0,2.0,2.0,4.0,0.0,6114.0,5771.0,120.0,5472.0,5062.0,115.0,642.0,709.0,5.0,3.0,2.0,2.0,2.0,4.0,1.0
ESPORTSTMNT02/1932708,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932708?gameHash=6322e2034bef94d3,LCS,2021,Summer,0,2021-06-04 23:08:38,1,11.11,5,Blue,sup,IgNar,Evil Geniuses,Nautilus,Kalista,Thresh,Gwen,Gangplank,Syndra,2019,0,1,4,6,11,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3269,0.951,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5639,167.578,0.0836423,474.8588,849.5394,59,1.7533,9,0.2675,17,96.0,2.8529,7054,2660,79.049,0.0797226,6785.0,,36.0,36.0,0,0,0,1.0698,2417.0,2003.0,13.0,2429.0,2656.0,16.0,-12.0,-653.0,-3.0,1.0,3.0,1.0,0.0,5.0,2.0,3615.0,3676.0,21.0,3372.0,3297.0,24.0,243.0,379.0,-3.0,1.0,5.0,1.0,0.0,5.0,2.0
ESPORTSTMNT02/1932708,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932708?gameHash=6322e2034bef94d3,LCS,2021,Summer,0,2021-06-04 23:08:38,1,11.11,6,Red,top,FakeGod,Dignitas,Karma,Udyr,Lucian,Renekton,Jayce,Gnar,2019,1,2,1,12,21,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241,0.951,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10327,306.8945,0.12986199999999998,335.7801,291.3522,18,0.5349,7,0.208,6,50.0,1.4859,10603,6209,184.5171,0.164855,9800.0,,185.0,185.0,0,0,0,5.4978,3098.0,4210.0,64.0,3235.0,4132.0,67.0,-137.0,78.0,-3.0,1.0,1.0,0.0,0.0,5.0,0.0,4472.0,6344.0,99.0,4681.0,6226.0,100.0,-209.0,118.0,-1.0,1.0,1.0,1.0,0.0,7.0,0.0
ESPORTSTMNT02/1932708,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932708?gameHash=6322e2034bef94d3,LCS,2021,Summer,0,2021-06-04 23:08:38,1,11.11,7,Red,jng,Dardoch,Dignitas,Lee Sin,Udyr,Lucian,Renekton,Jayce,Gnar,2019,1,6,4,15,21,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6241,0.951,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,18205,541.0104,0.228927,1029.896,1116.0178,21,0.6241,7,0.208,10,38.0,1.1293,13172,8778,260.8618,0.233069,11550.0,,220.0,51.0,169,113,9,6.5379,3794.0,3300.0,58.0,3558.0,3265.0,60.0,236.0,35.0,-2.0,2.0,4.0,3.0,1.0,3.0,2.0,5255.0,5409.0,92.0,5276.0,5291.0,95.0,-21.0,118.0,-3.0,2.0,4.0,4.0,1.0,5.0,2.0
ESPORTSTMNT02/1932708,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932708?gameHash=6322e2034bef94d3,LCS,2021,Summer,0,2021-06-04 23:08:38,1,11.11,8,Red,mid,Soligo,Dignitas,Akali,Udyr,Lucian,Renekton,Jayce,Gnar,2019,1,6,1,4,21,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241,0.951,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21248,631.4413,0.26719299999999996,629.153,462.526,15,0.4458,5,0.1486,9,29.0,0.8618,13536,9142,271.679,0.242734,12310.0,,242.0,233.0,9,7,0,7.1917,2993.0,4313.0,56.0,4671.0,4500.0,85.0,-1678.0,-187.0,-29.0,1.0,1.0,0.0,1.0,2.0,1.0,4500.0,6745.0,102.0,7394.0,7186.0,136.0,-2894.0,-441.0,-34.0,1.0,1.0,0.0,3.0,2.0,1.0
ESPORTSTMNT02/1932708,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932708?gameHash=6322e2034bef94d3,LCS,2021,Summer,0,2021-06-04 23:08:38,1,11.11,9,Red,bot,Neo,Dignitas,Ezreal,Udyr,Lucian,Renekton,Jayce,Gnar,2019,1,5,3,11,21,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241,0.951,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,24285,721.6939,0.305383,535.7504,449.9257,18,0.5349,9,0.2675,10,27.0,0.8024,13725,9331,277.2957,0.247752,13850.0,,276.0,257.0,19,19,0,8.2021,4117.0,3111.0,75.0,3778.0,3317.0,72.0,339.0,-206.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,5472.0,5062.0,115.0,6114.0,5771.0,120.0,-642.0,-709.0,-5.0,2.0,4.0,1.0,3.0,2.0,2.0
ESPORTSTMNT02/1932708,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932708?gameHash=6322e2034bef94d3,LCS,2021,Summer,0,2021-06-04 23:08:38,1,11.11,10,Red,sup,aphromoo,Dignitas,Leona,Udyr,Lucian,Renekton,Jayce,Gnar,2019,1,2,2,15,21,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241,0.951,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5458,162.1991,0.06863419999999999,377.6523,543.8633,48,1.4264,19,0.5646,13,98.0,2.9123,8597,4203,124.9034,0.11159100000000001,7825.0,,42.0,42.0,0,0,0,1.2481,2429.0,2656.0,16.0,2417.0,2003.0,13.0,12.0,653.0,3.0,0.0,5.0,2.0,1.0,3.0,1.0,3372.0,3297.0,24.0,3615.0,3676.0,21.0,-243.0,-379.0,3.0,0.0,5.0,2.0,1.0,5.0,1.0
ESPORTSTMNT02/1932708,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932708?gameHash=6322e2034bef94d3,LCS,2021,Summer,0,2021-06-04 23:08:38,1,11.11,100,Blue,team,,Evil Geniuses,,Kalista,Thresh,Gwen,Gangplank,Syndra,2019,0,11,21,27,11,21,1.0,0.0,0.0,0.0,1.0,,,,0.3269,0.951,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,1.0,1.0,0.0,1.0,67418,2003.5067,,2989.2422,2844.9629,133,3.9525,51,1.5156,40,295.0,8.7667,55333,33361,991.4116,,54100.0,-0.0225705,,767.0,223,143,27,29.4205,17659.0,17217.0,297.0,16431.0,17590.0,269.0,1228.0,-373.0,28.0,5.0,15.0,6.0,6.0,15.0,5.0,27080.0,28150.0,472.0,23071.0,26857.0,432.0,4009.0,1293.0,40.0,8.0,21.0,6.0,6.0,15.0,8.0
ESPORTSTMNT02/1932708,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932708?gameHash=6322e2034bef94d3,LCS,2021,Summer,0,2021-06-04 23:08:38,1,11.11,200,Red,team,,Dignitas,,Udyr,Lucian,Renekton,Jayce,Gnar,2019,1,21,11,57,21,11,1.0,0.0,0.0,0.0,0.0,,,,0.6241,0.951,1.0,4.0,1.0,4.0,1.0,0.0,1.0,3.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0,0.0,79523,2363.2392,,2908.2318,2863.685,120,3.5661,47,1.3967,48,242.0,7.1917,59633,37661,1119.1976,,55335.0,0.0225705,,768.0,197,139,9,28.6776,16431.0,17590.0,269.0,17659.0,17217.0,297.0,-1228.0,373.0,-28.0,6.0,15.0,5.0,5.0,15.0,6.0,23071.0,26857.0,432.0,27080.0,28150.0,472.0,-4009.0,-1293.0,-40.0,6.0,15.0,8.0,8.0,21.0,6.0
ESPORTSTMNT02/1932828,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932828?gameHash=c1bf34fbbeafe778,LCS,2021,Summer,0,2021-06-05 00:30:13,1,11.11,1,Blue,top,Solo,Golden Guardians,Gnar,Varus,Thresh,Renekton,Alistar,Nautilus,2275,1,2,5,9,23,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066,1.1868,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22912,604.2725,0.190211,829.1868,742.9714,29,0.7648,11,0.2901,8,56.0,1.4769,12360,7443,196.2989,0.181542,11650.0,,240.0,230.0,10,5,0,6.3297,3245.0,4705.0,87.0,3330.0,4908.0,92.0,-85.0,-203.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4793.0,7232.0,132.0,5067.0,7838.0,131.0,-274.0,-606.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
ESPORTSTMNT02/1932828,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932828?gameHash=c1bf34fbbeafe778,LCS,2021,Summer,0,2021-06-05 00:30:13,1,11.11,2,Blue,jng,Iconic,Golden Guardians,Udyr,Varus,Thresh,Renekton,Alistar,Nautilus,2275,1,2,3,12,23,22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6066,1.1868,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13797,363.8769,0.11454,981.178,1358.7956,12,0.3165,11,0.2901,11,42.0,1.1077,12428,7511,198.0923,0.1832,10475.0,,220.0,54.0,166,131,0,5.8022,3744.0,3790.0,78.0,3465.0,4214.0,82.0,279.0,-424.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,5391.0,6098.0,115.0,5519.0,6275.0,121.0,-128.0,-177.0,-6.0,1.0,2.0,0.0,1.0,0.0,1.0
ESPORTSTMNT02/1932828,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932828?gameHash=c1bf34fbbeafe778,LCS,2021,Summer,0,2021-06-05 00:30:13,1,11.11,3,Blue,mid,Ablazeolive,Golden Guardians,Zoe,Varus,Thresh,Renekton,Alistar,Nautilus,2275,1,11,2,8,23,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066,1.1868,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,49862,1315.0418,0.413944,434.3736,256.9582,15,0.3956,7,0.1846,5,22.0,0.5802,15823,10906,287.6308,0.26600300000000004,12325.0,,273.0,255.0,18,13,0,7.2,3477.0,5048.0,97.0,3338.0,4571.0,94.0,139.0,477.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5753.0,7500.0,140.0,5249.0,6651.0,138.0,504.0,849.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02/1932828,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932828?gameHash=c1bf34fbbeafe778,LCS,2021,Summer,0,2021-06-05 00:30:13,1,11.11,4,Blue,bot,Stixxay,Golden Guardians,Tristana,Varus,Thresh,Renekton,Alistar,Nautilus,2275,1,6,5,11,23,22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6066,1.1868,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,26493,698.7165,0.219939,494.8747,464.9407,13,0.3429,14,0.3692,6,36.0,0.9495,15958,11041,291.1912,0.269296,11950.0,,315.0,296.0,19,11,0,8.3077,3339.0,3281.0,80.0,3034.0,2920.0,74.0,305.0,361.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,5457.0,5978.0,130.0,4865.0,5280.0,130.0,592.0,698.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02/1932828,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932828?gameHash=c1bf34fbbeafe778,LCS,2021,Summer,0,2021-06-05 00:30:13,1,11.11,5,Blue,sup,Chime,Golden Guardians,Leona,Varus,Thresh,Renekton,Alistar,Nautilus,2275,1,2,7,20,23,22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6066,1.1868,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7392,194.9538,0.0613668,687.2703,842.3473,66,1.7407,14,0.3692,18,92.0,2.4264,9015,4098,108.0791,0.0999585,7000.0,,37.0,37.0,0,0,0,0.9758,2175.0,2534.0,15.0,2012.0,2211.0,14.0,163.0,323.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3207.0,3392.0,23.0,2925.0,3209.0,21.0,282.0,183.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0
ESPORTSTMNT02/1932828,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932828?gameHash=c1bf34fbbeafe778,LCS,2021,Summer,0,2021-06-05 00:30:13,1,11.11,6,Red,top,Fudge,Cloud9,Lee Sin,Senna,Lucian,Gwen,Orianna,Karma,2275,0,4,3,9,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802,1.1868,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15859,418.2593,0.159198,906.4088,780.5802,22,0.5802,8,0.211,10,41.0,1.0813,13606,8689,229.1604,0.2061,12750.0,,247.0,229.0,18,8,7,6.5143,3330.0,4908.0,92.0,3245.0,4705.0,87.0,85.0,203.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5067.0,7838.0,131.0,4793.0,7232.0,132.0,274.0,606.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0
ESPORTSTMNT02/1932828,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932828?gameHash=c1bf34fbbeafe778,LCS,2021,Summer,0,2021-06-05 00:30:13,1,11.11,7,Red,jng,Blaber,Cloud9,Rumble,Senna,Lucian,Gwen,Orianna,Karma,2275,0,6,5,10,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802,1.1868,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21001,553.8725,0.210815,960.1055,716.9143,36,0.9495,14,0.3692,16,84.0,2.2154,14745,9828,259.2,0.233116,14125.0,,247.0,58.0,189,130,7,6.5143,3465.0,4214.0,82.0,3744.0,3790.0,78.0,-279.0,424.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5519.0,6275.0,121.0,5391.0,6098.0,115.0,128.0,177.0,6.0,1.0,0.0,1.0,1.0,2.0,0.0
ESPORTSTMNT02/1932828,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932828?gameHash=c1bf34fbbeafe778,LCS,2021,Summer,0,2021-06-05 00:30:13,1,11.11,8,Red,mid,Perkz,Cloud9,Viego,Senna,Lucian,Gwen,Orianna,Karma,2275,0,3,2,14,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802,1.1868,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,18828,496.5626,0.189002,899.4989,1092.5538,16,0.422,13,0.3429,13,41.0,1.0813,14107,9190,242.3736,0.21798299999999998,13050.0,,252.0,236.0,16,4,12,6.6462,3338.0,4571.0,94.0,3477.0,5048.0,97.0,-139.0,-477.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,5249.0,6651.0,138.0,5753.0,7500.0,140.0,-504.0,-849.0,-2.0,0.0,1.0,0.0,2.0,0.0,0.0
ESPORTSTMNT02/1932828,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932828?gameHash=c1bf34fbbeafe778,LCS,2021,Summer,0,2021-06-05 00:30:13,1,11.11,9,Red,bot,k1ng,Cloud9,Kai'Sa,Senna,Lucian,Gwen,Orianna,Karma,2275,0,8,5,7,22,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802,1.1868,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,27433,723.5077,0.275382,608.1758,311.1033,15,0.3956,17,0.4484,4,51.0,1.3451,15531,10614,279.9297,0.251759,15450.0,,281.0,249.0,32,28,0,7.411,3034.0,2920.0,74.0,3339.0,3281.0,80.0,-305.0,-361.0,-6.0,0.0,0.0,0.0,0.0,1.0,0.0,4865.0,5280.0,130.0,5457.0,5978.0,130.0,-592.0,-698.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ESPORTSTMNT02/1932828,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932828?gameHash=c1bf34fbbeafe778,LCS,2021,Summer,0,2021-06-05 00:30:13,1,11.11,10,Red,sup,Vulcan,Cloud9,Sett,Senna,Lucian,Gwen,Orianna,Karma,2275,0,1,8,13,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5802,1.1868,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16497,435.0857,0.165603,766.2066,888.633,47,1.2396,16,0.422,20,95.0,2.5055,8755,3838,101.222,0.0910415,8325.0,,39.0,39.0,0,0,0,1.0286,2012.0,2211.0,14.0,2175.0,2534.0,15.0,-163.0,-323.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,2925.0,3209.0,21.0,3207.0,3392.0,23.0,-282.0,-183.0,-2.0,0.0,0.0,2.0,0.0,3.0,1.0
ESPORTSTMNT02/1932828,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932828?gameHash=c1bf34fbbeafe778,LCS,2021,Summer,0,2021-06-05 00:30:13,1,11.11,100,Blue,team,,Golden Guardians,,Varus,Thresh,Renekton,Alistar,Nautilus,2275,1,23,22,60,23,22,1.0,0.0,0.0,0.0,1.0,,,,0.6066,1.1868,0.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,3.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,9.0,0.0,0.0,1.0,3.0,120456,3176.8615,,3426.8835,3666.0132,135,3.5604,57,1.5033,48,248.0,6.5407,65584,41001,1081.3451,,53400.0,-0.17591800000000002,,872.0,213,160,0,28.6154,15980.0,19358.0,357.0,15179.0,18824.0,356.0,801.0,534.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,24601.0,30200.0,540.0,23625.0,29253.0,541.0,976.0,947.0,-1.0,3.0,9.0,2.0,2.0,1.0,3.0
ESPORTSTMNT02/1932828,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932828?gameHash=c1bf34fbbeafe778,LCS,2021,Summer,0,2021-06-05 00:30:13,1,11.11,200,Red,team,,Cloud9,,Senna,Lucian,Gwen,Orianna,Karma,2275,0,22,23,53,22,23,1.0,1.0,0.0,0.0,0.0,,,,0.5802,1.1868,1.0,2.0,4.0,2.0,4.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,6.0,1.0,1.0,3.0,1.0,99618,2627.2879,,4140.3956,3789.7846,136,3.5868,68,1.7934,63,312.0,8.2286,66744,42161,1111.9385,,63700.0,0.17591800000000002,,811.0,255,170,26,28.1143,15179.0,18824.0,356.0,15980.0,19358.0,357.0,-801.0,-534.0,-1.0,0.0,0.0,1.0,1.0,2.0,0.0,23625.0,29253.0,541.0,24601.0,30200.0,540.0,-976.0,-947.0,1.0,2.0,1.0,3.0,3.0,9.0,2.0
ESPORTSTMNT02/1932870,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1932870?gameHash=fe748f703e7c527c,LCS,2021,Summer,0,2021-06-05 01:41:25,1,11.11,1,Blue,top,Ssumday,100 Thieves,Wukong,Nocturne,Lee Sin,Varus,Kalista,Irelia,1699,0,1,6,2,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2472,0.9535,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7760,274.0436,0.16631300000000002,713.2902,524.9205,7,0.2472,12,0.4238,4,31.0,1.0948,9439,5697,201.1889,0.223375,9100.0,,194.0,186.0,8,1,0,6.8511,2944.0,4360.0,70.0,3641.0,4661.0,70.0,-697.0,-301.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4958.0,6842.0,113.0,5965.0,7340.0,119.0,-1007.0,-498.0,-6.0,0.0,0.0,2.0,3.0,2.0,1.0
