,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
36453,ESPORTSTMNT03/1340969,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340969?gameHash=f448cbb283321c11&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 15:26:51,1,10.07,10,Red,sup,BocaJR,Redemption eSports Porto Alegre,Thresh,Sett,Camille,Gragas,Irelia,Sylas,1939,0,2,5,2,6,18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1857,0.7427,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4014.0,124.2084,0.0642662,432.9964,211.934,52.0,1.6091,7.0,0.2166,16.0,75.0,2.3208,6727,2496.0,77.2357,0.09756160000000001,6200.0,,29.0,29.0,0.0,0.0,0.0,0.8974,2319.0,1941.0,11.0,2815.0,2390.0,60.0,-496.0,-449.0,-49.0,1.0,0.0,1.0,0.0,2.0,0.0,3279.0,3420.0,18.0,4753.0,4586.0,92.0,-1474.0,-1166.0,-74.0,1.0,0.0,2.0,1.0,5.0,0.0
36454,ESPORTSTMNT03/1340969,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340969?gameHash=f448cbb283321c11&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 15:26:51,1,10.07,100,Blue,team,,INTZ,,Renekton,Varus,Kalista,Syndra,LeBlanc,1939,1,18,6,34,18,6,0.0,0.0,0.0,0.0,0.0,,,,0.557,0.7427,1.0,5.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,2.0,0.0,76598.0,2370.2321,,3002.3208,3617.7617,77.0,2.3827,47.0,1.4544,27.0,234.0,7.2408,60673,39517.0,1222.8056,,51825.0,0.12375799999999999,,702.0,215.0,123.0,19.0,28.3755,14798.0,16573.0,283.0,13690.0,15837.0,255.0,1108.0,736.0,28.0,2.0,5.0,1.0,1.0,3.0,2.0,25318.0,27433.0,426.0,20457.0,24905.0,397.0,4861.0,2528.0,29.0,7.0,16.0,2.0,2.0,5.0,7.0
36455,ESPORTSTMNT03/1340969,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340969?gameHash=f448cbb283321c11&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 15:26:51,1,10.07,200,Red,team,,Redemption eSports Porto Alegre,,Sett,Camille,Gragas,Irelia,Sylas,1939,0,6,18,14,6,18,0.0,0.0,0.0,0.0,1.0,,,,0.1857,0.7427,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,2.0,62459.0,1932.7179,,2958.9995,1741.0521,112.0,3.4657,25.0,0.7736,50.0,193.0,5.9722,46738,25582.0,791.6039,,45785.0,-0.12375799999999999,,736.0,156.0,128.0,4.0,27.6019,13690.0,15837.0,255.0,14798.0,16573.0,283.0,-1108.0,-736.0,-28.0,1.0,3.0,2.0,2.0,5.0,1.0,20457.0,24905.0,397.0,25318.0,27433.0,426.0,-4861.0,-2528.0,-29.0,2.0,5.0,7.0,7.0,16.0,2.0
36456,ESPORTSTMNT06/1180497,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180497?gameHash=f2e04f5dd0d99838,LCL,2020,Spring,0,2020-04-12 16:08:30,1,10.07,1,Blue,top,BOSS,Unicorns Of Love.CIS,Renekton,Ornn,Irelia,Pantheon,Lee Sin,Gragas,1120,1,3,1,5,17,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9107,1.0179,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9373.0,502.125,0.297027,666.1071,350.3036,8.0,0.4286,3.0,0.1607,2.0,16.0,0.8571,8558,5998.0,321.3214,0.217588,8250.0,,149.0,145.0,4.0,0.0,0.0,7.9821,3686.0,4769.0,77.0,3326.0,4300.0,73.0,360.0,469.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6168.0,7458.0,110.0,5492.0,6374.0,119.0,676.0,1084.0,-9.0,2.0,4.0,1.0,0.0,0.0,2.0
36457,ESPORTSTMNT06/1180497,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180497?gameHash=f2e04f5dd0d99838,LCL,2020,Spring,0,2020-04-12 16:08:30,1,10.07,2,Blue,jng,AHaHaCiK,Unicorns Of Love.CIS,Trundle,Ornn,Irelia,Pantheon,Lee Sin,Gragas,1120,1,3,0,4,17,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9107,1.0179,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,4859.0,260.3036,0.15398,954.2679,618.8571,4.0,0.2143,7.0,0.375,5.0,29.0,1.5536,8672,6112.0,327.4286,0.22172399999999998,7985.0,,132.0,23.0,109.0,52.0,13.0,7.0714,4604.0,4031.0,62.0,2626.0,2962.0,45.0,1978.0,1069.0,17.0,2.0,3.0,0.0,0.0,0.0,2.0,7306.0,7079.0,110.0,3535.0,3749.0,57.0,3771.0,3330.0,53.0,3.0,4.0,0.0,0.0,0.0,4.0
36458,ESPORTSTMNT06/1180497,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180497?gameHash=f2e04f5dd0d99838,LCL,2020,Spring,0,2020-04-12 16:08:30,1,10.07,3,Blue,mid,Nomanz,Unicorns Of Love.CIS,Kassadin,Ornn,Irelia,Pantheon,Lee Sin,Gragas,1120,1,8,0,4,17,2,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9107,1.0179,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10612.0,568.5,0.336291,617.5179,448.8214,4.0,0.2143,6.0,0.3214,1.0,15.0,0.8036,9411,6851.0,367.0179,0.248534,8125.0,,156.0,140.0,16.0,4.0,12.0,8.3571,4470.0,4893.0,76.0,2771.0,3758.0,68.0,1699.0,1135.0,8.0,1.0,4.0,0.0,0.0,0.0,3.0,7643.0,8101.0,116.0,4759.0,6491.0,108.0,2884.0,1610.0,8.0,7.0,4.0,0.0,1.0,0.0,4.0
36459,ESPORTSTMNT06/1180497,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180497?gameHash=f2e04f5dd0d99838,LCL,2020,Spring,0,2020-04-12 16:08:30,1,10.07,4,Blue,bot,Gadget,Unicorns Of Love.CIS,Kalista,Ornn,Irelia,Pantheon,Lee Sin,Gragas,1120,1,3,1,1,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9107,1.0179,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4620.0,247.5,0.146406,307.875,257.625,8.0,0.4286,4.0,0.2143,4.0,12.0,0.6429,8470,5910.0,316.6071,0.214396,7037.0,,183.0,169.0,14.0,8.0,6.0,9.8036,3807.0,3532.0,90.0,2789.0,2804.0,67.0,1018.0,728.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,6814.0,6225.0,145.0,4110.0,4272.0,102.0,2704.0,1953.0,43.0,3.0,1.0,0.0,0.0,0.0,3.0
36460,ESPORTSTMNT06/1180497,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180497?gameHash=f2e04f5dd0d99838,LCL,2020,Spring,0,2020-04-12 16:08:30,1,10.07,5,Blue,sup,SaNTaS,Unicorns Of Love.CIS,Taric,Ornn,Irelia,Pantheon,Lee Sin,Gragas,1120,1,0,0,4,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9107,1.0179,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2092.0,112.0714,0.0662948,229.0179,229.5,14.0,0.75,9.0,0.4821,4.0,38.0,2.0357,5255,2695.0,144.375,0.0977579,4350.0,,35.0,35.0,0.0,0.0,0.0,1.875,2292.0,2544.0,17.0,2072.0,2814.0,17.0,220.0,-270.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4111.0,4461.0,26.0,3029.0,4102.0,26.0,1082.0,359.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
36461,ESPORTSTMNT06/1180497,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180497?gameHash=f2e04f5dd0d99838,LCL,2020,Spring,0,2020-04-12 16:08:30,1,10.07,6,Red,top,DREAMPYLLA,RoX,Gangplank,Karthus,Sett,Senna,Azir,Ekko,1120,0,0,2,0,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071,1.0179,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8142.0,436.1786,0.25869000000000003,516.6964,290.6786,6.0,0.3214,1.0,0.0536,1.0,9.0,0.4821,6688,4128.0,221.1429,0.307365,6258.0,,146.0,146.0,0.0,0.0,0.0,7.8214,3326.0,4300.0,73.0,3686.0,4769.0,77.0,-360.0,-469.0,-4.0,0.0,0.0,0.0,2.0,0.0,0.0,5492.0,6374.0,119.0,6168.0,7458.0,110.0,-676.0,-1084.0,9.0,0.0,0.0,2.0,2.0,4.0,1.0
36462,ESPORTSTMNT06/1180497,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180497?gameHash=f2e04f5dd0d99838,LCL,2020,Spring,0,2020-04-12 16:08:30,1,10.07,7,Red,jng,Four,RoX,Sejuani,Karthus,Sett,Senna,Azir,Ekko,1120,0,0,5,1,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071,1.0179,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,4219.0,226.0179,0.134047,760.0179,446.8393,13.0,0.6964,2.0,0.1071,6.0,21.0,1.125,4377,1817.0,97.3393,0.135274,3800.0,,68.0,7.0,61.0,48.0,0.0,3.6429,2626.0,2962.0,45.0,4604.0,4031.0,62.0,-1978.0,-1069.0,-17.0,0.0,0.0,2.0,2.0,3.0,0.0,3535.0,3749.0,57.0,7306.0,7079.0,110.0,-3771.0,-3330.0,-53.0,0.0,0.0,4.0,3.0,4.0,0.0
36463,ESPORTSTMNT06/1180497,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180497?gameHash=f2e04f5dd0d99838,LCL,2020,Spring,0,2020-04-12 16:08:30,1,10.07,8,Red,mid,Phlaty,RoX,Jayce,Karthus,Sett,Senna,Azir,Ekko,1120,0,2,5,0,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1071,1.0179,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12217.0,654.4821,0.388162,451.7143,218.7857,9.0,0.4821,3.0,0.1607,4.0,17.0,0.9107,6457,3897.0,208.7679,0.290163,6200.0,,127.0,120.0,7.0,7.0,0.0,6.8036,2771.0,3758.0,68.0,4470.0,4893.0,76.0,-1699.0,-1135.0,-8.0,0.0,0.0,3.0,1.0,4.0,0.0,4759.0,6491.0,108.0,7643.0,8101.0,116.0,-2884.0,-1610.0,-8.0,1.0,0.0,4.0,7.0,4.0,0.0
36464,ESPORTSTMNT06/1180497,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180497?gameHash=f2e04f5dd0d99838,LCL,2020,Spring,0,2020-04-12 16:08:30,1,10.07,9,Red,bot,Shiganari,RoX,Aphelios,Karthus,Sett,Senna,Azir,Ekko,1120,0,0,3,1,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071,1.0179,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4269.0,228.6964,0.13563599999999998,248.25,159.75,8.0,0.4286,5.0,0.2679,3.0,15.0,0.8036,5059,2499.0,133.875,0.18606,4600.0,,124.0,124.0,0.0,0.0,0.0,6.6429,2789.0,2804.0,67.0,3807.0,3532.0,90.0,-1018.0,-728.0,-23.0,0.0,0.0,1.0,1.0,0.0,0.0,4110.0,4272.0,102.0,6814.0,6225.0,145.0,-2704.0,-1953.0,-43.0,0.0,0.0,3.0,3.0,1.0,0.0
36465,ESPORTSTMNT06/1180497,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180497?gameHash=f2e04f5dd0d99838,LCL,2020,Spring,0,2020-04-12 16:08:30,1,10.07,10,Red,sup,Lekcyc,RoX,Nautilus,Karthus,Sett,Senna,Azir,Ekko,1120,0,0,2,1,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071,1.0179,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2627.0,140.7321,0.08346569999999999,318.0536,407.3571,16.0,0.8571,3.0,0.1607,9.0,22.0,1.1786,3650,1090.0,58.3929,0.08113780000000001,3125.0,,29.0,29.0,0.0,0.0,0.0,1.5536,2072.0,2814.0,17.0,2292.0,2544.0,17.0,-220.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3029.0,4102.0,26.0,4111.0,4461.0,26.0,-1082.0,-359.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0
36466,ESPORTSTMNT06/1180497,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180497?gameHash=f2e04f5dd0d99838,LCL,2020,Spring,0,2020-04-12 16:08:30,1,10.07,100,Blue,team,,Unicorns Of Love.CIS,,Ornn,Irelia,Pantheon,Lee Sin,Gragas,1120,1,17,2,18,17,2,4.0,0.0,0.0,0.0,1.0,,,,0.9107,1.0179,1.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,1.0,0.0,31556.0,1690.5,,2774.7857,1905.1071,38.0,2.0357,29.0,1.5536,16.0,110.0,5.8929,40366,27564.0,1476.6429,,35747.0,0.393906,,512.0,143.0,64.0,31.0,35.0893,18859.0,19769.0,322.0,13584.0,16638.0,270.0,5275.0,3131.0,52.0,6.0,8.0,0.0,0.0,0.0,6.0,32042.0,33324.0,507.0,20925.0,24988.0,412.0,11117.0,8336.0,95.0,15.0,17.0,1.0,1.0,0.0,15.0
36467,ESPORTSTMNT06/1180497,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1180497?gameHash=f2e04f5dd0d99838,LCL,2020,Spring,0,2020-04-12 16:08:30,1,10.07,200,Red,team,,RoX,,Karthus,Sett,Senna,Azir,Ekko,1120,0,2,17,3,2,17,0.0,0.0,0.0,0.0,0.0,,,,0.1071,1.0179,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,31474.0,1686.1071,,2294.7321,1523.4107,52.0,2.7857,14.0,0.75,23.0,84.0,4.5,26231,13429.0,719.4107,,23983.0,-0.393906,,426.0,68.0,55.0,0.0,26.4643,13584.0,16638.0,270.0,18859.0,19769.0,322.0,-5275.0,-3131.0,-52.0,0.0,0.0,6.0,6.0,8.0,0.0,20925.0,24988.0,412.0,32042.0,33324.0,507.0,-11117.0,-8336.0,-95.0,1.0,0.0,15.0,15.0,17.0,1.0
36480,ESPORTSTMNT03/1340995,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340995?gameHash=ec26a01ae568dbb0&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 16:48:43,1,10.07,1,Blue,top,fNb,Prodigy Esports,Pantheon,LeBlanc,Karthus,Ornn,Maokai,Ekko,1993,0,4,5,5,11,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312,1.0838,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16033.0,482.6794,0.224775,969.5434,812.7245,17.0,0.5118,0.0,0.0,7.0,26.0,0.7827,11274,6933.0,208.7205,0.235802,11385.0,,198.0,198.0,0.0,0.0,0.0,5.9609,3252.0,5008.0,85.0,3023.0,4499.0,70.0,229.0,509.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,5126.0,7514.0,123.0,4774.0,6069.0,93.0,352.0,1445.0,30.0,0.0,1.0,0.0,1.0,1.0,0.0
36481,ESPORTSTMNT03/1340995,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340995?gameHash=ec26a01ae568dbb0&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 16:48:43,1,10.07,2,Blue,jng,Yampi,Prodigy Esports,Jarvan IV,LeBlanc,Karthus,Ornn,Maokai,Ekko,1993,0,2,3,8,11,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312,1.0838,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,6478.0,195.0226,0.0908186,721.3848,890.276,12.0,0.3613,11.0,0.3312,12.0,46.0,1.3848,9774,5433.0,163.5625,0.184783,9950.0,,164.0,31.0,133.0,115.0,0.0,4.9373,3081.0,3273.0,65.0,3476.0,3573.0,67.0,-395.0,-300.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,4688.0,5108.0,94.0,5748.0,5514.0,95.0,-1060.0,-406.0,-1.0,0.0,1.0,0.0,2.0,1.0,1.0
36482,ESPORTSTMNT03/1340995,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340995?gameHash=ec26a01ae568dbb0&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 16:48:43,1,10.07,3,Blue,mid,Aloned,Prodigy Esports,Rumble,LeBlanc,Karthus,Ornn,Maokai,Ekko,1993,0,1,6,8,11,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3312,1.0838,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19307.0,581.2444,0.270675,684.3251,607.0146,17.0,0.5118,6.0,0.1806,8.0,31.0,0.9333,9793,5452.0,164.1345,0.18542899999999998,9800.0,,198.0,193.0,5.0,5.0,0.0,5.9609,3107.0,4138.0,79.0,3599.0,4884.0,99.0,-492.0,-746.0,-20.0,0.0,0.0,1.0,0.0,1.0,0.0,4619.0,5882.0,113.0,5720.0,7569.0,151.0,-1101.0,-1687.0,-38.0,0.0,0.0,2.0,0.0,3.0,0.0
36483,ESPORTSTMNT03/1340995,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340995?gameHash=ec26a01ae568dbb0&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 16:48:43,1,10.07,4,Blue,bot,Garo,Prodigy Esports,Miss Fortune,LeBlanc,Karthus,Ornn,Maokai,Ekko,1993,0,3,5,7,11,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312,1.0838,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,24292.0,731.3196,0.340563,419.5785,279.6488,11.0,0.3312,10.0,0.3011,3.0,39.0,1.1741,13312,8971.0,270.0753,0.30512100000000003,12825.0,,287.0,267.0,20.0,18.0,0.0,8.6402,3179.0,3031.0,85.0,3150.0,3210.0,76.0,29.0,-179.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6128.0,5263.0,131.0,6578.0,5690.0,131.0,-450.0,-427.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36484,ESPORTSTMNT03/1340995,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340995?gameHash=ec26a01ae568dbb0&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 16:48:43,1,10.07,5,Blue,sup,Wos,Prodigy Esports,Nautilus,LeBlanc,Karthus,Ornn,Maokai,Ekko,1993,0,1,6,6,11,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312,1.0838,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5219.0,157.1199,0.073168,555.143,678.3041,45.0,1.3547,5.0,0.1505,17.0,66.0,1.987,6954,2613.0,78.6653,0.0888655,6575.0,,29.0,29.0,0.0,0.0,0.0,0.8731,1976.0,2588.0,13.0,2195.0,2458.0,15.0,-219.0,130.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2989.0,3608.0,21.0,3727.0,3800.0,20.0,-738.0,-192.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
36485,ESPORTSTMNT03/1340995,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340995?gameHash=ec26a01ae568dbb0&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 16:48:43,1,10.07,6,Red,top,Robo,Vivo Keyd,Kled,Elise,Sett,Renekton,Trundle,Taliyah,1993,1,3,4,7,25,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7526,1.0838,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10249.0,308.5499,0.11158499999999999,979.0266,820.9132,18.0,0.5419,4.0,0.1204,7.0,35.0,1.0537,11276,6935.0,208.7807,0.15691300000000002,10775.0,,178.0,174.0,4.0,0.0,0.0,5.3588,3023.0,4499.0,70.0,3252.0,5008.0,85.0,-229.0,-509.0,-15.0,0.0,1.0,0.0,0.0,0.0,0.0,4774.0,6069.0,93.0,5126.0,7514.0,123.0,-352.0,-1445.0,-30.0,1.0,1.0,0.0,0.0,1.0,0.0
36486,ESPORTSTMNT03/1340995,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340995?gameHash=ec26a01ae568dbb0&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 16:48:43,1,10.07,7,Red,jng,Grell,Vivo Keyd,Olaf,Elise,Sett,Renekton,Trundle,Taliyah,1993,1,3,4,15,25,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7526,1.0838,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,16410.0,494.0291,0.17866300000000002,1066.573,841.9267,9.0,0.2709,10.0,0.3011,7.0,50.0,1.5053,12982,8641.0,260.1405,0.19551500000000002,11800.0,,196.0,26.0,170.0,103.0,8.0,5.9007,3476.0,3573.0,67.0,3081.0,3273.0,65.0,395.0,300.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5748.0,5514.0,95.0,4688.0,5108.0,94.0,1060.0,406.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
36487,ESPORTSTMNT03/1340995,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340995?gameHash=ec26a01ae568dbb0&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 16:48:43,1,10.07,8,Red,mid,NOsFerus,Vivo Keyd,Syndra,Elise,Sett,Renekton,Trundle,Taliyah,1993,1,5,1,13,25,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7526,1.0838,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,31764.0,956.2669,0.345828,355.725,220.7928,13.0,0.3914,10.0,0.3011,8.0,33.0,0.9935,14832,10491.0,315.8354,0.23737600000000003,12100.0,,299.0,274.0,25.0,17.0,4.0,9.0015,3599.0,4884.0,99.0,3107.0,4138.0,79.0,492.0,746.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,5720.0,7569.0,151.0,4619.0,5882.0,113.0,1101.0,1687.0,38.0,0.0,3.0,0.0,0.0,0.0,2.0
36488,ESPORTSTMNT03/1340995,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340995?gameHash=ec26a01ae568dbb0&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 16:48:43,1,10.07,9,Red,bot,Klaus,Vivo Keyd,Aphelios,Elise,Sett,Renekton,Trundle,Taliyah,1993,1,8,1,9,25,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7526,1.0838,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,26089.0,785.419,0.284042,321.7361,469.5835,14.0,0.4215,3.0,0.0903,5.0,41.0,1.2343,16653,12312.0,370.6573,0.27858,15225.0,,264.0,226.0,38.0,22.0,8.0,7.9478,3150.0,3210.0,76.0,3179.0,3031.0,85.0,-29.0,179.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,6578.0,5690.0,131.0,6128.0,5263.0,131.0,450.0,427.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36489,ESPORTSTMNT03/1340995,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340995?gameHash=ec26a01ae568dbb0&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 16:48:43,1,10.07,10,Red,sup,Professor,Vivo Keyd,Thresh,Elise,Sett,Renekton,Trundle,Taliyah,1993,1,6,1,13,25,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7526,1.0838,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7337.0,220.8831,0.07988110000000001,303.9739,310.5068,43.0,1.2945,16.0,0.4817,15.0,94.0,2.8299,10158,5817.0,175.1229,0.131616,9150.0,,39.0,39.0,0.0,0.0,0.0,1.1741,2195.0,2458.0,15.0,1976.0,2588.0,13.0,219.0,-130.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3727.0,3800.0,20.0,2989.0,3608.0,21.0,738.0,192.0,-1.0,1.0,1.0,0.0,0.0,0.0,2.0
36490,ESPORTSTMNT03/1340995,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1340995?gameHash=ec26a01ae568dbb0&amp;tab=overview,CBLOL,2020,Split 1,0,2020-04-12 16:48:43,1,10.07,100,Blue,team,,Prodigy Esports,,LeBlanc,Karthus,Ornn,Maokai,Ekko,1993,0,11,25,34,11,25,2.0,1.0,0.0,0.0,0.0,,,,0.3312,1.0838,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,0.0,2.0,71329.0,2147.3859,,3349.9749,3267.9679,102.0,3.0707,32.0,0.9634,47.0,208.0,6.2619,51107,29400.0,885.0978,,50535.0,-0.155404,,718.0,158.0,138.0,0.0,26.3723,14595.0,18038.0,327.0,15443.0,18624.0,327.0,-848.0,-586.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,23550.0,27375.0,482.0,26547.0,28642.0,490.0,-2997.0,-1267.0,-8.0,1.0,2.0,4.0,4.0,6.0,1.0
